,commit,time,command,running_time
0,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,703.19
1,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,398.95
2,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,360.52
3,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,325.52
4,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,697.8
5,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,402.85
6,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,358.17
7,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,332.1
8,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,698.77
9,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,401.93
10,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,355.79
11,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,331.47
12,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,699.08
13,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,399.33
14,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,354.56
15,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,324.5
16,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,699.97
17,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,398.53
18,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,364.87
19,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,324.27
20,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,806.77
21,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,446.99
22,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,382.36
23,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,357.82
24,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,806.85
25,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,445.99
26,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,387.88
27,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,355.25
28,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,805.04
29,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,451.65
30,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,386.3
31,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,354.17
32,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,805.63
33,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,441.53
34,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,385.73
35,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,353.57
36,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 1,805.74
37,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 2,444.72
38,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 3,393.62
39,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 4,358.4
40,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 1,804.45
41,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 2,453.63
42,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 3,379.55
43,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 4,360.96
44,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 1,805.35
45,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 2,449.36
46,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 3,387.67
47,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 4,358.88
48,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 1,805.17
49,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 2,444.18
50,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 3,379.52
51,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 4,354.26
52,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 1,805.61
53,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 2,449.86
54,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 3,391.45
55,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 4,354.19
56,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 1,802.89
57,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 2,442.66
58,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 3,391.12
59,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 4,357.0
60,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 1,807.3
61,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 2,442.64
62,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 3,386.52
63,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 4,355.83
64,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 1,803.34
65,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 2,451.45
66,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 3,383.87
67,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 4,357.87
68,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 1,804.99
69,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 2,453.26
70,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 3,375.44
71,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 4,356.13
72,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 1,805.31
73,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 2,450.98
74,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 3,382.35
75,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 4 -p 4,358.85
76,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 1,804.83
77,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 2,455.89
78,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 3,394.69
79,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 61 -N 12 -p 4,355.47
80,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 1,807.84
81,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 2,440.57
82,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 3,382.07
83,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -20 -p 4,358.48
84,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 1,805.37
85,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 2,442.31
86,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 3,379.41
87,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -12 -p 4,357.45
88,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 1,815.44
89,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 2,454.7
90,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 3,383.81
91,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N -4 -p 4,355.99
92,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 1,803.29
93,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 2,452.07
94,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 3,378.32
95,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 4 -p 4,354.57
96,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 1,805.58
97,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 2,448.89
98,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 3,386.99
99,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 8 -w 81 -N 12 -p 4,356.97
100,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 1,698.69
101,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 2,403.45
102,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 3,358.78
103,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -20 -p 4,336.68
104,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 1,699.36
105,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 2,400.93
106,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 3,357.5
107,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -12 -p 4,335.67
108,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 1,698.53
109,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 2,408.12
110,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 3,359.39
111,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N -4 -p 4,329.26
112,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 1,700.97
113,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 2,401.53
114,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 3,353.83
115,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 4 -p 4,329.53
116,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 1,699.33
117,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 2,400.45
118,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 3,359.29
119,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 1 -N 12 -p 4,334.53
120,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 1,806.66
121,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 2,454.63
122,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 3,379.33
123,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -20 -p 4,354.18
124,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 1,810.22
125,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 2,448.63
126,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 3,385.51
127,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -12 -p 4,354.67
128,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 1,808.11
129,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 2,451.79
130,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 3,379.71
131,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N -4 -p 4,358.25
132,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 1,806.91
133,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 2,454.88
134,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 3,392.95
135,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 4 -p 4,357.02
136,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 1,807.86
137,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 2,453.83
138,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 3,398.78
139,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 21 -N 12 -p 4,360.18
140,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 1,806.32
141,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 2,450.33
142,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 3,382.27
143,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -20 -p 4,356.16
144,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 1,816.23
145,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 2,454.38
146,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 3,387.57
147,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -12 -p 4,364.01
148,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 1,809.11
149,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 2,453.74
150,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 3,383.95
151,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N -4 -p 4,361.16
152,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 1,809.99
153,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 2,455.82
154,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 3,383.27
155,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 4 -p 4,358.78
156,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 1,808.58
157,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 2,453.11
158,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 3,397.45
159,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 41 -N 12 -p 4,359.62
160,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 1,807.91
161,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 2,455.88
162,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 3,390.07
163,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -20 -p 4,358.43
164,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 1,810.64
165,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 2,457.74
166,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 3,388.97
167,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -12 -p 4,355.65
168,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 1,809.98
169,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 2,456.21
170,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 3,383.93
171,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N -4 -p 4,354.41
172,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 1,807.34
173,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 2,446.18
174,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 3,384.51
175,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 4 -p 4,357.02
176,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 1,807.99
177,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 2,458.9
178,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 3,387.02
179,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 61 -N 12 -p 4,358.48
180,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 1,815.62
181,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 2,452.27
182,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 3,382.87
183,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -20 -p 4,360.04
184,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 1,807.26
185,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 2,455.07
186,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 3,388.62
187,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -12 -p 4,356.49
188,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 1,808.35
189,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 2,457.04
190,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 3,381.15
191,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N -4 -p 4,354.11
192,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 1,806.31
193,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 2,451.39
194,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 3,386.16
195,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 4 -p 4,354.58
196,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 1,809.66
197,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 2,455.01
198,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 3,388.0
199,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -z -L 9 -w 81 -N 12 -p 4,369.33
200,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -20 -p 1,25.22
201,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -20 -p 2,20.7
202,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -20 -p 3,20.21
203,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -20 -p 4,19.35
204,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -12 -p 1,25.12
205,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -12 -p 2,20.23
206,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -12 -p 3,20.27
207,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -12 -p 4,19.39
208,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -4 -p 1,25.92
209,590377819c4ad5313a5884165b0d8dbe34248f5e,0,sudo lrzip -b -L 8 -w 1 -N -4 -p 2,20.27
