,commit,time,command,running_time
0,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,707.0
1,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,404.55
2,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,360.35
3,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,333.04
4,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,701.89
5,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,399.53
6,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,371.59
7,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,333.91
8,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,700.64
9,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,404.45
10,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,354.13
11,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,324.94
12,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,693.23
13,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,392.74
14,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,384.24
15,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,351.96
16,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,699.67
17,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,400.58
18,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,364.14
19,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,330.46
20,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,800.69
21,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,438.09
22,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,389.93
23,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,359.65
24,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,813.24
25,c7b94b236d061560b995e6508c58df3a7f960cb1,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,458.55
