,commit,time,command,running_time
0,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,709.27
1,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,403.89
2,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,383.25
3,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,334.41
4,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,703.33
5,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,423.71
6,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,364.49
7,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,330.71
8,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,702.78
9,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,398.1
10,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,379.76
11,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,326.54
12,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,702.38
13,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,427.62
14,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,371.12
15,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,327.75
16,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,702.81
17,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,421.73
18,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,372.16
19,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,323.0
20,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,810.62
21,3818727a72707acccd2643e5a5a95a13dd982732,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,450.4
