,commit,time,command,running_time
0,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,693.25
1,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,399.7
2,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,353.34
3,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,318.74
4,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,691.56
5,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,395.56
6,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,369.63
7,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,319.6
8,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,690.79
9,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,403.7
10,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,354.85
11,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,327.66
12,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,691.95
13,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,393.81
14,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,356.42
15,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,320.96
16,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,696.65
17,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,399.07
18,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,352.66
19,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,321.88
20,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,800.87
21,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,439.91
22,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,380.34
23,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,350.48
24,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,798.33
25,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,446.69
26,dd81769f88e22187f924373c8c9ec1c24335ad8a,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,384.81
