,commit,time,command,running_time
0,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 1,712.65
1,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 2,399.32
2,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 3,357.34
3,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -20 -p 4,328.08
4,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 1,710.85
5,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 2,399.88
6,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 3,360.86
7,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -12 -p 4,327.07
8,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 1,709.87
9,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 2,406.95
10,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 3,357.37
11,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N -4 -p 4,326.37
12,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 1,710.33
13,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 2,403.63
14,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 3,365.13
15,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 4 -p 4,330.15
16,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 1,709.04
17,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 2,400.22
18,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 3,358.16
19,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 1 -N 12 -p 4,333.62
20,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 1,820.84
21,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 2,447.46
22,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 3,395.34
23,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -20 -p 4,358.32
24,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 1,821.84
25,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 2,454.38
26,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 3,386.95
27,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -12 -p 4,360.03
28,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 1,818.07
29,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 2,455.68
30,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 3,382.5
31,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N -4 -p 4,357.82
32,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 1,816.95
33,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 2,457.89
34,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 3,381.48
35,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 4 -p 4,359.54
36,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 1,817.75
37,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 2,455.87
38,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 3,396.93
39,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 21 -N 12 -p 4,360.86
40,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 1,817.18
41,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 2,449.45
42,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 3,396.75
43,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -20 -p 4,357.57
44,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 1,816.17
45,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 2,456.93
46,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 3,392.26
47,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -12 -p 4,358.27
48,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 1,814.02
49,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 2,453.79
50,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 3,383.61
51,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N -4 -p 4,362.93
52,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 1,812.91
53,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 2,458.11
54,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 3,383.46
55,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 4 -p 4,359.27
56,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 1,810.33
57,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 2,454.12
58,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 3,400.89
59,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 41 -N 12 -p 4,359.21
60,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 1,813.03
61,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 2,448.93
62,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 3,387.75
63,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -20 -p 4,359.48
64,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 1,811.91
65,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 2,454.52
66,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 3,376.98
67,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -12 -p 4,360.25
68,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 1,814.91
69,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 2,453.29
70,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 3,378.89
71,ef8773132edd5fef083dbbede8af5decd0d8e9e7,0,sudo lrzip -z -L 8 -w 61 -N -4 -p 4,354.32
